t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
95	6.62146e-06	1471.68	64580	647091	5.37875	13.8249	-0.00397424	-6.78164	12.0366	-6.80234	-12.0802	41.5027	1206.79	
95.5	6.62693e-06	1471.67	64562.9	646920	5.39232	13.8251	-0.00397401	-6.78172	12.0367	-6.80242	-12.0803	41.5031	1212.87	
96	6.63256e-06	1471.66	64545.4	646744	5.40586	13.8252	-0.00397377	-6.7818	12.0368	-6.8025	-12.0804	41.5035	1218.95	
96.5	6.6383e-06	1471.65	64527.5	646566	5.41937	13.8254	-0.00397353	-6.78188	12.0369	-6.80259	-12.0804	41.5039	1225.03	
97	6.64362e-06	1471.64	64509.4	646385	5.43284	13.8256	-0.00397329	-6.78196	12.037	-6.80267	-12.0805	41.5042	1231.11	
97.5	6.64915e-06	1471.63	64491.2	646201	5.44628	13.8257	-0.00397305	-6.78204	12.037	-6.80275	-12.0806	41.5046	1237.19	
98	6.65479e-06	1471.62	64472.7	646017	5.45969	13.8259	-0.00397281	-6.78212	12.0371	-6.80283	-12.0807	41.505	1243.27	
98.5	6.65981e-06	1471.61	64454.2	645831	5.47306	13.8261	-0.00397257	-6.7822	12.0372	-6.80291	-12.0808	41.5054	1249.35	
99	6.66557e-06	1471.6	64435.9	645648	5.48641	13.8262	-0.00397233	-6.78228	12.0373	-6.80299	-12.0808	41.5058	1255.43	
99.5	6.67028e-06	1471.59	64417.8	645466	5.49972	13.8264	-0.00397209	-6.78237	12.0374	-6.80307	-12.0809	41.5062	1261.52	
100	6.67621e-06	1471.58	64399.6	645284	5.513	13.8266	-0.00397185	-6.78245	12.0374	-6.80315	-12.081	41.5065	1267.6	
100.5	6.6806e-06	1471.57	64380.9	645097	5.52625	13.8267	-0.00397161	-6.78253	12.0375	-6.80323	-12.0811	41.5069	1273.68	
101	6.68645e-06	1471.56	64361.9	644906	5.53947	13.8269	-0.00397137	-6.78261	12.0376	-6.80331	-12.0812	41.5073	1279.77	
101.5	6.69072e-06	1471.55	64342.6	644713	5.55266	13.827	-0.00397113	-6.78269	12.0377	-6.80339	-12.0812	41.5077	1285.85	
102	6.69655e-06	1471.54	64323.8	644525	5.56582	13.8272	-0.00397089	-6.78277	12.0378	-6.80347	-12.0813	41.5081	1291.94	
102.5	6.70059e-06	1471.53	64305.7	644343	5.57895	13.8274	-0.00397065	-6.78285	12.0378	-6.80355	-12.0814	41.5084	1298.02	
103	6.70646e-06	1471.52	64287.5	644160	5.59205	13.8275	-0.00397041	-6.78293	12.0379	-6.80364	-12.0815	41.5088	1304.11	
103.5	6.7102e-06	1471.51	64268.4	643969	5.60512	13.8277	-0.00397017	-6.783	12.038	-6.80372	-12.0816	41.5092	1310.19	
104	6.71628e-06	1471.5	64248.6	643771	5.61816	13.8278	-0.00396993	-6.78308	12.0381	-6.8038	-12.0816	41.5096	1316.28	
104.5	6.71963e-06	1471.49	64228.4	643569	5.63117	13.828	-0.00396969	-6.78316	12.0382	-6.80388	-12.0817	41.51	1322.37	
105	6.72571e-06	1471.48	64208.3	643367	5.64415	13.8282	-0.00396945	-6.78324	12.0382	-6.80396	-12.0818	41.5103	1328.46	
105.5	6.72898e-06	1471.47	64188.6	643170	5.6571	13.8283	-0.00396921	-6.78332	12.0383	-6.80404	-12.0819	41.5107	1334.55	
106	6.73495e-06	1471.46	64169.9	642982	5.67002	13.8285	-0.00396897	-6.7834	12.0384	-6.80411	-12.082	41.5111	1340.63	
106.5	6.73813e-06	1471.45	64152.6	642809	5.68292	13.8287	-0.00396873	-6.78348	12.0385	-6.80419	-12.082	41.5115	1346.72	
107	6.74377e-06	1471.44	64136.6	642649	5.69578	13.8288	-0.00396849	-6.78356	12.0385	-6.80427	-12.0821	41.5118	1352.81	
107.5	6.74728e-06	1471.43	64120.3	642485	5.70862	13.829	-0.00396825	-6.78364	12.0386	-6.80435	-12.0822	41.5122	1358.9	
108	6.75253e-06	1471.42	64102.2	642304	5.72143	13.8291	-0.00396801	-6.78372	12.0387	-6.80443	-12.0823	41.5126	1365	
108.5	6.75614e-06	1471.41	64082.7	642108	5.73421	13.8293	-0.00396777	-6.7838	12.0388	-6.80451	-12.0824	41.513	1371.09	
109	6.76118e-06	1471.4	64063	641911	5.74697	13.8295	-0.00396753	-6.78388	12.0389	-6.80459	-12.0824	41.5134	1377.18	
109.5	6.7648e-06	1471.39	64043.5	641716	5.75969	13.8296	-0.00396728	-6.78396	12.0389	-6.80467	-12.0825	41.5137	1383.27	
110	6.76965e-06	1471.38	64023.7	641517	5.77239	13.8298	-0.00396704	-6.78403	12.039	-6.80475	-12.0826	41.5141	1389.37	
110.5	6.77321e-06	1471.37	64003.2	641312	5.78507	13.8299	-0.0039668	-6.78411	12.0391	-6.80483	-12.0827	41.5145	1395.46	
111	6.77791e-06	1471.36	63982.7	641106	5.79771	13.8301	-0.00396655	-6.78419	12.0392	-6.80491	-12.0828	41.5149	1401.55	
111.5	6.7814e-06	1471.35	63962.3	640902	5.81033	13.8303	-0.00396631	-6.78427	12.0393	-6.80499	-12.0828	41.5152	1407.65	
112	6.78601e-06	1471.34	63942.1	640700	5.82292	13.8304	-0.00396607	-6.78435	12.0393	-6.80507	-12.0829	41.5156	1413.74	
112.5	6.78952e-06	1471.33	63921.8	640496	5.83549	13.8306	-0.00396583	-6.78443	12.0394	-6.80514	-12.083	41.516	1419.84	
113	6.7939e-06	1471.32	63901.1	640289	5.84803	13.8307	-0.00396559	-6.7845	12.0395	-6.80522	-12.0831	41.5164	1425.93	
113.5	6.79745e-06	1471.31	63880	640078	5.86055	13.8309	-0.00396534	-6.78458	12.0396	-6.8053	-12.0832	41.5167	1432.03	
114	6.80162e-06	1471.3	63858.8	639865	5.87303	13.831	-0.0039651	-6.78466	12.0397	-6.80538	-12.0832	41.5171	1438.13	
114.5	6.80521e-06	1471.29	63837.5	639652	5.8855	13.8312	-0.00396486	-6.78474	12.0397	-6.80546	-12.0833	41.5175	1444.22	
115	6.80922e-06	1471.28	63816.4	639440	5.89793	13.8314	-0.00396462	-6.78482	12.0398	-6.80554	-12.0834	41.5179	1450.32	
115.5	6.81274e-06	1471.27	63795.6	639232	5.91035	13.8315	-0.00396437	-6.78489	12.0399	-6.80562	-12.0835	41.5182	1456.42	
116	6.81668e-06	1471.26	63775.2	639028	5.92273	13.8317	-0.00396413	-6.78497	12.04	-6.80569	-12.0836	41.5186	1462.52	
116.5	6.8201e-06	1471.25	63755	638825	5.93509	13.8318	-0.00396389	-6.78505	12.0401	-6.80577	-12.0836	41.519	1468.62	
117	6.82396e-06	1471.24	63734.3	638618	5.94743	13.832	-0.00396365	-6.78513	12.0401	-6.80585	-12.0837	41.5194	1474.72	
117.5	6.82732e-06	1471.23	63713.2	638406	5.95974	13.8321	-0.00396341	-6.7852	12.0402	-6.80593	-12.0838	41.5197	1480.82	
118	6.83107e-06	1471.22	63691.6	638190	5.97203	13.8323	-0.00396317	-6.78528	12.0403	-6.80601	-12.0839	41.5201	1486.92	
118.5	6.83437e-06	1471.21	63669.8	637972	5.98429	13.8325	-0.00396293	-6.78536	12.0404	-6.80608	-12.084	41.5205	1493.02	
119	6.838e-06	1471.2	63648	637753	5.99653	13.8326	-0.00396269	-6.78544	12.0405	-6.80616	-12.084	41.5208	1499.13	
119.5	6.84128e-06	1471.19	63626	637533	6.00875	13.8328	-0.00396245	-6.78551	12.0405	-6.80624	-12.0841	41.5212	1505.23	
120	6.8448e-06	1471.18	63604	637312	6.02094	13.8329	-0.00396221	-6.78559	12.0406	-6.80632	-12.0842	41.5216	1511.33	
120.5	6.84803e-06	1471.17	63581.9	637091	6.03311	13.8331	-0.00396197	-6.78567	12.0407	-6.80639	-12.0843	41.522	1517.43	
121	6.85152e-06	1471.16	63559.8	636870	6.04525	13.8332	-0.00396173	-6.78574	12.0408	-6.80647	-12.0844	41.5223	1523.54	
121.5	6.85463e-06	1471.15	63537.7	636648	6.05737	13.8334	-0.00396149	-6.78582	12.0409	-6.80655	-12.0844	41.5227	1529.64	
122	6.85792e-06	1471.14	63515.5	636426	6.06946	13.8335	-0.00396125	-6.7859	12.0409	-6.80663	-12.0845	41.5231	1535.75	
122.5	6.86113e-06	1471.13	63493.3	636203	6.08154	13.8337	-0.00396101	-6.78597	12.041	-6.8067	-12.0846	41.5234	1541.85	
123	6.86419e-06	1471.12	63471.1	635981	6.09359	13.8339	-0.00396077	-6.78605	12.0411	-6.80678	-12.0847	41.5238	1547.96	
123.5	6.86752e-06	1471.11	63448.9	635758	6.10561	13.834	-0.00396053	-6.78613	12.0412	-6.80686	-12.0848	41.5242	1554.07	
124	6.87031e-06	1471.1	63426.7	635535	6.11762	13.8342	-0.00396029	-6.7862	12.0413	-6.80693	-12.0848	41.5246	1560.17	
124.5	6.87359e-06	1471.09	63404.4	635312	6.1296	13.8343	-0.00396005	-6.78628	12.0413	-6.80701	-12.0849	41.5249	1566.28	
125	6.8763e-06	1471.08	63382.1	635089	6.14156	13.8345	-0.00395981	-6.78636	12.0414	-6.80709	-12.085	41.5253	1572.39	
125.5	6.87992e-06	1471.07	63359.8	634865	6.15349	13.8346	-0.00395957	-6.78643	12.0415	-6.80716	-12.0851	41.5257	1578.5	
126	6.8819e-06	1471.06	63337.4	634641	6.16541	13.8348	-0.00395934	-6.78651	12.0416	-6.80724	-12.0852	41.526	1584.61	
126.5	6.8857e-06	1471.05	63315.4	634420	6.1773	13.8349	-0.0039591	-6.78658	12.0417	-6.80732	-12.0853	41.5264	1590.72	
127	6.888e-06	1471.04	63294.5	634210	6.18917	13.8351	-0.00395886	-6.78666	12.0417	-6.80739	-12.0853	41.5268	1596.83	
127.5	6.89122e-06	1471.03	63274.8	634013	6.20102	13.8352	-0.00395862	-6.78674	12.0418	-6.80747	-12.0854	41.5271	1602.94	
128	6.89357e-06	1471.02	63255.3	633819	6.21284	13.8354	-0.00395839	-6.78681	12.0419	-6.80755	-12.0855	41.5275	1609.05	
128.5	6.89702e-06	1471.01	63235.4	633619	6.22465	13.8356	-0.00395815	-6.78689	12.042	-6.80762	-12.0856	41.5279	1615.16	
129	6.89916e-06	1471	63215	633414	6.23643	13.8357	-0.00395791	-6.78696	12.0421	-6.8077	-12.0857	41.5282	1621.27	
129.5	6.90216e-06	1470.99	63193.9	633203	6.24819	13.8359	-0.00395768	-6.78704	12.0421	-6.80777	-12.0857	41.5286	1627.39	
130	6.90451e-06	1470.98	63172.7	632991	6.25993	13.836	-0.00395744	-6.78711	12.0422	-6.80785	-12.0858	41.529	1633.5	
130.5	6.90776e-06	1470.97	63152.2	632785	6.27165	13.8362	-0.00395721	-6.78719	12.0423	-6.80793	-12.0859	41.5293	1639.61	
131	6.90973e-06	1470.96	63132.1	632584	6.28335	13.8363	-0.00395697	-6.78726	12.0424	-6.808	-12.086	41.5297	1645.73	
131.5	6.91289e-06	1470.95	63111.8	632380	6.29503	13.8365	-0.00395674	-6.78734	12.0425	-6.80808	-12.0861	41.5301	1651.84	
132	6.91481e-06	1470.94	63091.1	632173	6.30668	13.8366	-0.0039565	-6.78742	12.0425	-6.80815	-12.0861	41.5304	1657.96	
132.5	6.91794e-06	1470.93	63070	631961	6.31832	13.8368	-0.00395627	-6.78749	12.0426	-6.80823	-12.0862	41.5308	1664.07	
133	6.91982e-06	1470.92	63048.5	631746	6.32993	13.8369	-0.00395603	-6.78757	12.0427	-6.8083	-12.0863	41.5312	1670.19	
133.5	6.92293e-06	1470.91	63026.7	631528	6.34153	13.8371	-0.0039558	-6.78764	12.0428	-6.80838	-12.0864	41.5315	1676.31	
134	6.92455e-06	1470.9	63004.7	631307	6.3531	13.8372	-0.00395557	-6.78771	12.0429	-6.80845	-12.0865	41.5319	1682.42	
134.5	6.92778e-06	1470.89	62982.8	631087	6.36466	13.8374	-0.00395534	-6.78779	12.0429	-6.80853	-12.0865	41.5323	1688.54	
135	6.9293e-06	1470.88	62961.3	630873	6.37619	13.8375	-0.0039551	-6.78786	12.043	-6.80861	-12.0866	41.5326	1694.66	
135.5	6.93251e-06	1470.87	62940.9	630667	6.3877	13.8377	-0.00395487	-6.78794	12.0431	-6.80868	-12.0867	41.533	1700.78	
136	6.93393e-06	1470.86	62920.7	630466	6.3992	13.8378	-0.00395464	-6.78801	12.0432	-6.80876	-12.0868	41.5334	1706.9	
136.5	6.93709e-06	1470.85	62900.1	630259	6.41067	13.838	-0.00395441	-6.78809	12.0433	-6.80883	-12.0869	41.5337	1713.02	
137	6.93844e-06	1470.84	62878.9	630046	6.42212	13.8381	-0.00395418	-6.78816	12.0433	-6.80891	-12.0869	41.5341	1719.14	
137.5	6.94156e-06	1470.83	62857.8	629835	6.43356	13.8383	-0.00395395	-6.78824	12.0434	-6.80898	-12.087	41.5345	1725.26	
138	6.94285e-06	1470.82	62837.1	629628	6.44497	13.8384	-0.00395372	-6.78831	12.0435	-6.80905	-12.0871	41.5348	1731.38	
138.5	6.94589e-06	1470.81	62816.5	629422	6.45637	13.8386	-0.00395349	-6.78838	12.0436	-6.80913	-12.0872	41.5352	1737.5	
139	6.94711e-06	1470.8	62795.6	629211	6.46774	13.8387	-0.00395326	-6.78846	12.0437	-6.8092	-12.0873	41.5355	1743.63	
139.5	6.95012e-06	1470.79	62774.2	628997	6.4791	13.8389	-0.00395303	-6.78853	12.0437	-6.80928	-12.0873	41.5359	1749.75	
140	6.95131e-06	1470.78	62752.8	628783	6.49044	13.839	-0.00395279	-6.78861	12.0438	-6.80935	-12.0874	41.5363	1755.87	
140.5	6.95429e-06	1470.77	62732	628575	6.50176	13.8392	-0.00395257	-6.78868	12.0439	-6.80943	-12.0875	41.5366	1762	
141	6.95537e-06	1470.76	62711.5	628370	6.51306	13.8393	-0.00395234	-6.78875	12.044	-6.8095	-12.0876	41.537	1768.12	
141.5	6.9583e-06	1470.75	62691.2	628166	6.52434	13.8395	-0.00395211	-6.78883	12.0441	-6.80957	-12.0877	41.5374	1774.25	
142	6.95925e-06	1470.74	62670.8	627962	6.5356	13.8396	-0.00395188	-6.7889	12.0441	-6.80965	-12.0878	41.5377	1780.37	
142.5	6.96223e-06	1470.73	62650.4	627757	6.54684	13.8398	-0.00395165	-6.78897	12.0442	-6.80972	-12.0878	41.5381	1786.5	
143	6.96306e-06	1470.72	62630.2	627554	6.55807	13.8399	-0.00395142	-6.78905	12.0443	-6.8098	-12.0879	41.5384	1792.62	
143.5	6.96604e-06	1470.71	62609.8	627351	6.56928	13.8401	-0.0039512	-6.78912	12.0444	-6.80987	-12.088	41.5388	1798.75	
144	6.9668e-06	1470.7	62589.2	627143	6.58047	13.8402	-0.00395097	-6.78919	12.0445	-6.80994	-12.0881	41.5392	1804.88	
144.5	6.96972e-06	1470.69	62568	626931	6.59164	13.8404	-0.00395074	-6.78927	12.0445	-6.81002	-12.0882	41.5395	1811.01	
145	6.97042e-06	1470.68	62546.3	626714	6.60279	13.8405	-0.00395052	-6.78934	12.0446	-6.81009	-12.0882	41.5399	1817.14	
145.5	6.97335e-06	1470.66	62524.4	626495	6.61392	13.8407	-0.00395029	-6.78941	12.0447	-6.81017	-12.0883	41.5402	1823.26	
146	6.97396e-06	1470.65	62502.5	626275	6.62504	13.8408	-0.00395007	-6.78949	12.0448	-6.81024	-12.0884	41.5406	1829.39	
146.5	6.97666e-06	1470.64	62480.7	626056	6.63614	13.8409	-0.00394985	-6.78956	12.0449	-6.81031	-12.0885	41.541	1835.52	
147	6.97751e-06	1470.63	62459.1	625840	6.64722	13.8411	-0.00394962	-6.78963	12.0449	-6.81039	-12.0886	41.5413	1841.65	
147.5	6.98008e-06	1470.62	62437.7	625626	6.65828	13.8412	-0.0039494	-6.78971	12.045	-6.81046	-12.0886	41.5417	1847.79	
148	6.98087e-06	1470.61	62416.7	625415	6.66933	13.8414	-0.00394918	-6.78978	12.0451	-6.81053	-12.0887	41.542	1853.92	
148.5	6.98321e-06	1470.6	62396.1	625209	6.68035	13.8415	-0.00394896	-6.78985	12.0452	-6.8106	-12.0888	41.5424	1860.05	
149	6.98424e-06	1470.59	62375.9	625007	6.69136	13.8417	-0.00394874	-6.78992	12.0453	-6.81068	-12.0889	41.5428	1866.18	
149.5	6.98634e-06	1470.58	62355.6	624803	6.70236	13.8418	-0.00394851	-6.79	12.0453	-6.81075	-12.089	41.5431	1872.32	
150	6.98741e-06	1470.57	62334.7	624594	6.71333	13.842	-0.00394829	-6.79007	12.0454	-6.81082	-12.089	41.5435	1878.45	
150.5	6.98939e-06	1470.56	62313.3	624380	6.72429	13.8421	-0.00394807	-6.79014	12.0455	-6.8109	-12.0891	41.5438	1884.58	
151	6.99047e-06	1470.55	62291.6	624162	6.73523	13.8423	-0.00394785	-6.79021	12.0456	-6.81097	-12.0892	41.5442	1890.72	
151.5	6.99239e-06	1470.54	62269.8	623943	6.74616	13.8424	-0.00394763	-6.79028	12.0457	-6.81104	-12.0893	41.5446	1896.85	
152	6.99348e-06	1470.53	62247.9	623724	6.75706	13.8425	-0.00394741	-6.79036	12.0457	-6.81111	-12.0894	41.5449	1902.99	
152.5	6.99522e-06	1470.52	62226	623505	6.76795	13.8427	-0.00394719	-6.79043	12.0458	-6.81119	-12.0895	41.5453	1909.13	
153	6.99641e-06	1470.51	62204.2	623286	6.77883	13.8428	-0.00394698	-6.7905	12.0459	-6.81126	-12.0895	41.5456	1915.26	
153.5	6.998e-06	1470.5	62182.3	623067	6.78969	13.843	-0.00394676	-6.79057	12.046	-6.81133	-12.0896	41.546	1921.4	
154	6.99927e-06	1470.49	62160.5	622848	6.80053	13.8431	-0.00394654	-6.79064	12.0461	-6.8114	-12.0897	41.5463	1927.54	
154.5	7.00069e-06	1470.48	62138.8	622631	6.81135	13.8433	-0.00394632	-6.79072	12.0462	-6.81148	-12.0898	41.5467	1933.68	
155	7.00194e-06	1470.47	62117.4	622417	6.82216	13.8434	-0.00394611	-6.79079	12.0462	-6.81155	-12.0899	41.5471	1939.82	
155.5	7.00337e-06	1470.46	62096.3	622205	6.83295	13.8436	-0.00394589	-6.79086	12.0463	-6.81162	-12.0899	41.5474	1945.95	
156	7.00453e-06	1470.45	62075.4	621996	6.84373	13.8437	-0.00394567	-6.79093	12.0464	-6.81169	-12.09	41.5478	1952.09	
156.5	7.00589e-06	1470.44	62054.4	621785	6.85448	13.8438	-0.00394546	-6.791	12.0465	-6.81176	-12.0901	41.5481	1958.24	
157	7.00698e-06	1470.43	62033.2	621573	6.86523	13.844	-0.00394524	-6.79107	12.0466	-6.81184	-12.0902	41.5485	1964.38	
157.5	7.00841e-06	1470.42	62011.8	621358	6.87595	13.8441	-0.00394502	-6.79114	12.0466	-6.81191	-12.0903	41.5488	1970.52	
158	7.00948e-06	1470.41	61990.4	621144	6.88666	13.8443	-0.00394481	-6.79122	12.0467	-6.81198	-12.0903	41.5492	1976.66	
158.5	7.01089e-06	1470.4	61968.9	620928	6.89736	13.8444	-0.0039446	-6.79129	12.0468	-6.81205	-12.0904	41.5495	1982.8	
159	7.01179e-06	1470.39	61947.5	620714	6.90804	13.8446	-0.00394438	-6.79136	12.0469	-6.81212	-12.0905	41.5499	1988.95	
159.5	7.01315e-06	1470.38	61926.2	620500	6.9187	13.8447	-0.00394417	-6.79143	12.047	-6.81219	-12.0906	41.5502	1995.09	
160	7.01409e-06	1470.37	61905.3	620291	6.92935	13.8448	-0.00394396	-6.7915	12.047	-6.81226	-12.0907	41.5506	2001.23	
160.5	7.01533e-06	1470.36	61884.7	620084	6.93998	13.845	-0.00394374	-6.79157	12.0471	-6.81234	-12.0908	41.551	2007.38	
161	7.01629e-06	1470.35	61864.6	619883	6.9506	13.8451	-0.00394353	-6.79164	12.0472	-6.81241	-12.0908	41.5513	2013.52	
161.5	7.01749e-06	1470.34	61844.4	619681	6.9612	13.8453	-0.00394332	-6.79171	12.0473	-6.81248	-12.0909	41.5517	2019.67	
162	7.01839e-06	1470.33	61824	619477	6.97178	13.8454	-0.00394311	-6.79178	12.0474	-6.81255	-12.091	41.552	2025.81	
162.5	7.01956e-06	1470.31	61803.2	619268	6.98236	13.8456	-0.0039429	-6.79185	12.0474	-6.81262	-12.0911	41.5524	2031.96	
163	7.02045e-06	1470.3	61782.4	619060	6.99291	13.8457	-0.00394269	-6.79192	12.0475	-6.81269	-12.0912	41.5527	2038.11	
163.5	7.02159e-06	1470.29	61761.7	618852	7.00345	13.8458	-0.00394248	-6.79199	12.0476	-6.81276	-12.0912	41.5531	2044.26	
164	7.02237e-06	1470.28	61741.4	618649	7.01398	13.846	-0.00394227	-6.79206	12.0477	-6.81283	-12.0913	41.5534	2050.4	
164.5	7.02358e-06	1470.27	61720.9	618444	7.02448	13.8461	-0.00394206	-6.79213	12.0478	-6.8129	-12.0914	41.5538	2056.55	
165	7.02423e-06	1470.26	61700.2	618236	7.03498	13.8463	-0.00394186	-6.7922	12.0479	-6.81297	-12.0915	41.5541	2062.7	
165.5	7.02549e-06	1470.25	61679	618024	7.04546	13.8464	-0.00394165	-6.79227	12.0479	-6.81304	-12.0916	41.5545	2068.85	
166	7.02597e-06	1470.24	61657.7	617810	7.05592	13.8465	-0.00394144	-6.79234	12.048	-6.81312	-12.0917	41.5548	2075	
166.5	7.02731e-06	1470.23	61636.1	617594	7.06637	13.8467	-0.00394123	-6.79241	12.0481	-6.81319	-12.0917	41.5552	2081.15	
167	7.02767e-06	1470.22	61614.7	617380	7.07681	13.8468	-0.00394103	-6.79248	12.0482	-6.81326	-12.0918	41.5555	2087.3	
167.5	7.02902e-06	1470.21	61593.3	617164	7.08723	13.847	-0.00394082	-6.79255	12.0483	-6.81333	-12.0919	41.5559	2093.46	
168	7.02929e-06	1470.2	61571.9	616950	7.09764	13.8471	-0.00394062	-6.79262	12.0483	-6.8134	-12.092	41.5562	2099.61	
168.5	7.03068e-06	1470.19	61550.5	616736	7.10803	13.8472	-0.00394042	-6.79269	12.0484	-6.81347	-12.0921	41.5566	2105.76	
169	7.03089e-06	1470.18	61529.2	616523	7.11841	13.8474	-0.00394021	-6.79276	12.0485	-6.81354	-12.0921	41.5569	2111.91	
169.5	7.03225e-06	1470.17	61508	616310	7.12877	13.8475	-0.00394001	-6.79283	12.0486	-6.81361	-12.0922	41.5573	2118.07	
170	7.03243e-06	1470.16	61487.3	616103	7.13912	13.8477	-0.00393981	-6.7929	12.0487	-6.81368	-12.0923	41.5576	2124.22	
170.5	7.03375e-06	1470.15	61467.4	615903	7.14945	13.8478	-0.0039396	-6.79297	12.0487	-6.81375	-12.0924	41.558	2130.38	
171	7.03396e-06	1470.14	61448.2	615711	7.15977	13.8479	-0.0039394	-6.79304	12.0488	-6.81382	-12.0925	41.5583	2136.53	
171.5	7.03517e-06	1470.13	61428.7	615516	7.17008	13.8481	-0.0039392	-6.79311	12.0489	-6.81389	-12.0925	41.5587	2142.69	
172	7.03541e-06	1470.12	61408.5	615313	7.18037	13.8482	-0.003939	-6.79318	12.049	-6.81396	-12.0926	41.559	2148.85	
172.5	7.03653e-06	1470.11	61387.6	615103	7.19065	13.8484	-0.00393879	-6.79325	12.0491	-6.81403	-12.0927	41.5594	2155	
173	7.03672e-06	1470.1	61366.5	614892	7.20091	13.8485	-0.00393859	-6.79332	12.0492	-6.8141	-12.0928	41.5597	2161.16	
173.5	7.03783e-06	1470.09	61345.5	614682	7.21116	13.8486	-0.00393839	-6.79339	12.0492	-6.81416	-12.0929	41.5601	2167.32	
174	7.03798e-06	1470.08	61325	614476	7.2214	13.8488	-0.00393819	-6.79346	12.0493	-6.81423	-12.093	41.5604	2173.48	
174.5	7.03908e-06	1470.07	61305.5	614281	7.23162	13.8489	-0.00393799	-6.79352	12.0494	-6.8143	-12.093	41.5608	2179.64	
175	7.03911e-06	1470.06	61287	614096	7.24183	13.849	-0.00393779	-6.79359	12.0495	-6.81437	-12.0931	41.5611	2185.8	
175.5	7.04022e-06	1470.05	61268.3	613909	7.25203	13.8492	-0.00393758	-6.79366	12.0496	-6.81444	-12.0932	41.5615	2191.96	
176	7.04027e-06	1470.04	61248.8	613713	7.26221	13.8493	-0.00393738	-6.79373	12.0496	-6.81451	-12.0933	41.5618	2198.12	
176.5	7.04147e-06	1470.03	61228.3	613508	7.27237	13.8495	-0.00393718	-6.7938	12.0497	-6.81458	-12.0934	41.5622	2204.28	
177	7.04141e-06	1470.02	61207.5	613299	7.28253	13.8496	-0.00393698	-6.79387	12.0498	-6.81465	-12.0935	41.5625	2210.44	
177.5	7.04248e-06	1470	61186.5	613089	7.29267	13.8497	-0.00393678	-6.79393	12.0499	-6.81472	-12.0935	41.5629	2216.6	
178	7.04248e-06	1469.99	61165.4	612878	7.3028	13.8499	-0.00393657	-6.794	12.05	-6.81479	-12.0936	41.5632	2222.76	
178.5	7.04341e-06	1469.98	61144.3	612665	7.31291	13.85	-0.00393637	-6.79407	12.05	-6.81485	-12.0937	41.5636	2228.93	
179	7.04352e-06	1469.97	61123.2	612454	7.32301	13.8501	-0.00393617	-6.79414	12.0501	-6.81492	-12.0938	41.5639	2235.09	
179.5	7.04433e-06	1469.96	61102.2	612244	7.3331	13.8503	-0.00393597	-6.79421	12.0502	-6.81499	-12.0939	41.5643	2241.26	
180	7.04442e-06	1469.95	61081.7	612039	7.34317	13.8504	-0.00393576	-6.79428	12.0503	-6.81506	-12.0939	41.5646	2247.42	
180.5	7.04519e-06	1469.94	61061.6	611837	7.35324	13.8505	-0.00393556	-6.79434	12.0504	-6.81513	-12.094	41.5649	2253.59	
181	7.0453e-06	1469.93	61041.6	611637	7.36328	13.8507	-0.00393536	-6.79441	12.0505	-6.8152	-12.0941	41.5653	2259.75	
181.5	7.04604e-06	1469.92	61021	611431	7.37332	13.8508	-0.00393516	-6.79448	12.0505	-6.81527	-12.0942	41.5656	2265.92	
182	7.04612e-06	1469.91	61000.2	611222	7.38334	13.8509	-0.00393496	-6.79455	12.0506	-6.81533	-12.0943	41.566	2272.08	
182.5	7.04678e-06	1469.9	60979.1	611010	7.39335	13.8511	-0.00393476	-6.79462	12.0507	-6.8154	-12.0944	41.5663	2278.25	
183	7.04688e-06	1469.89	60958	610799	7.40335	13.8512	-0.00393456	-6.79468	12.0508	-6.81547	-12.0944	41.5667	2284.42	
183.5	7.0475e-06	1469.88	60936.9	610588	7.41333	13.8514	-0.00393435	-6.79475	12.0509	-6.81554	-12.0945	41.567	2290.59	
184	7.04757e-06	1469.87	60916.4	610382	7.4233	13.8515	-0.00393415	-6.79482	12.0509	-6.81561	-12.0946	41.5674	2296.76	
184.5	7.04817e-06	1469.86	60896.4	610182	7.43326	13.8516	-0.00393395	-6.79489	12.051	-6.81567	-12.0947	41.5677	2302.93	
185	7.04823e-06	1469.85	60877	609988	7.44321	13.8518	-0.00393375	-6.79495	12.0511	-6.81574	-12.0948	41.568	2309.1	
185.5	7.04878e-06	1469.84	60857.5	609792	7.45314	13.8519	-0.00393355	-6.79502	12.0512	-6.81581	-12.0949	41.5684	2315.27	
186	7.04885e-06	1469.83	60837.5	609592	7.46306	13.852	-0.00393336	-6.79509	12.0513	-6.81588	-12.0949	41.5687	2321.44	
186.5	7.04932e-06	1469.82	60816.9	609385	7.47297	13.8522	-0.00393316	-6.79515	12.0514	-6.81594	-12.095	41.5691	2327.61	
187	7.04943e-06	1469.81	60795.9	609175	7.48287	13.8523	-0.00393296	-6.79522	12.0514	-6.81601	-12.0951	41.5694	2333.78	
187.5	7.04979e-06	1469.8	60774.8	608963	7.49275	13.8524	-0.00393276	-6.79529	12.0515	-6.81608	-12.0952	41.5698	2339.95	
188	7.04994e-06	1469.79	60753.7	608752	7.50262	13.8526	-0.00393256	-6.79536	12.0516	-6.81615	-12.0953	41.5701	2346.13	
