t	DToutletrel	Toutlet	PhiFreeSurf	Ithermique	Phi0	IElecSR	IElecSI	IElecTR	IElecTI	IElecRR	IElecRI	ITotal	PElec	
935	2.26976e-06	1460.44	71524.9	429150	9.07152	49.1814	0.037155	-24.5616	41.964	-24.5258	-41.9267	146.377	12052.3	
935.5	2.26929e-06	1460.44	71511.9	429072	9.07382	49.1836	0.037157	-24.5627	41.9658	-24.5269	-41.9285	146.383	12059	
936	2.26881e-06	1460.43	71498.9	428994	9.07612	49.1858	0.037159	-24.5638	41.9677	-24.528	-41.9304	146.389	12065.6	
936.5	2.26832e-06	1460.43	71485.9	428916	9.07842	49.1879	0.0371611	-24.5649	41.9695	-24.5291	-41.9322	146.396	12072.2	
937	2.26784e-06	1460.43	71473	428838	9.08071	49.1901	0.0371631	-24.5659	41.9714	-24.5301	-41.934	146.402	12078.9	
937.5	2.26735e-06	1460.42	71460	428760	9.08301	49.1923	0.0371651	-24.567	41.9732	-24.5312	-41.9359	146.409	12085.5	
938	2.26685e-06	1460.42	71447.1	428682	9.08531	49.1944	0.0371672	-24.5681	41.975	-24.5323	-41.9377	146.415	12092.2	
938.5	2.26636e-06	1460.42	71434.1	428605	9.0876	49.1966	0.0371692	-24.5692	41.9769	-24.5334	-41.9396	146.422	12098.8	
939	2.26586e-06	1460.41	71421.2	428527	9.08989	49.1988	0.0371713	-24.5703	41.9787	-24.5345	-41.9414	146.428	12105.4	
939.5	2.26535e-06	1460.41	71408.3	428450	9.09219	49.201	0.0371733	-24.5714	41.9806	-24.5355	-41.9433	146.435	12112.1	
940	2.26485e-06	1460.41	71395.4	428372	9.09448	49.2031	0.0371754	-24.5724	41.9824	-24.5366	-41.9451	146.441	12118.7	
940.5	2.26434e-06	1460.4	71382.5	428295	9.09677	49.2053	0.0371774	-24.5735	41.9843	-24.5377	-41.9469	146.447	12125.4	
941	2.26383e-06	1460.4	71369.6	428217	9.09906	49.2075	0.0371794	-24.5746	41.9861	-24.5388	-41.9488	146.454	12132	
941.5	2.26332e-06	1460.4	71356.7	428140	9.10135	49.2097	0.0371815	-24.5757	41.988	-24.5399	-41.9506	146.46	12138.6	
942	2.2628e-06	1460.39	71343.8	428063	9.10364	49.2118	0.0371835	-24.5768	41.9898	-24.5409	-41.9525	146.467	12145.3	
942.5	2.26229e-06	1460.39	71331	427986	9.10593	49.214	0.0371856	-24.5779	41.9917	-24.542	-41.9543	146.473	12151.9	
943	2.26177e-06	1460.39	71318.1	427909	9.10822	49.2162	0.0371876	-24.5789	41.9935	-24.5431	-41.9562	146.48	12158.5	
943.5	2.26125e-06	1460.38	71305.3	427832	9.11051	49.2184	0.0371897	-24.58	41.9954	-24.5442	-41.958	146.486	12165.2	
944	2.26073e-06	1460.38	71292.4	427755	9.11279	49.2206	0.0371917	-24.5811	41.9972	-24.5453	-41.9599	146.493	12171.8	
944.5	2.26021e-06	1460.38	71279.6	427678	9.11508	49.2227	0.0371938	-24.5822	41.9991	-24.5464	-41.9617	146.499	12178.5	
945	2.25969e-06	1460.37	71266.8	427601	9.11736	49.2249	0.0371958	-24.5833	42.0009	-24.5474	-41.9636	146.506	12185.1	
945.5	2.25917e-06	1460.37	71253.9	427524	9.11965	49.2271	0.0371978	-24.5844	42.0028	-24.5485	-41.9654	146.512	12191.8	
946	2.25864e-06	1460.37	71241.1	427447	9.12193	49.2293	0.0371999	-24.5855	42.0046	-24.5496	-41.9673	146.519	12198.4	
946.5	2.25812e-06	1460.36	71228.3	427370	9.12421	49.2315	0.0372019	-24.5866	42.0065	-24.5507	-41.9691	146.525	12205	
947	2.25759e-06	1460.36	71215.4	427293	9.12649	49.2336	0.037204	-24.5876	42.0083	-24.5518	-41.971	146.532	12211.7	
947.5	2.25706e-06	1460.36	71202.6	427215	9.12877	49.2358	0.037206	-24.5887	42.0102	-24.5529	-41.9728	146.538	12218.3	
948	2.25653e-06	1460.35	71189.7	427138	9.13105	49.238	0.0372081	-24.5898	42.012	-24.554	-41.9747	146.545	12225	
948.5	2.25599e-06	1460.35	71176.9	427061	9.13333	49.2402	0.0372101	-24.5909	42.0139	-24.555	-41.9765	146.551	12231.6	
949	2.25546e-06	1460.35	71164	426984	9.13561	49.2424	0.0372122	-24.592	42.0157	-24.5561	-41.9784	146.557	12238.2	
949.5	2.25492e-06	1460.34	71151.1	426907	9.13789	49.2446	0.0372142	-24.5931	42.0176	-24.5572	-41.9802	146.564	12244.9	
950	2.25439e-06	1460.34	71138.2	426829	9.14017	49.2468	0.0372163	-24.5942	42.0195	-24.5583	-41.9821	146.57	12251.5	
950.5	2.25386e-06	1460.34	71125.2	426751	9.14244	49.2489	0.0372184	-24.5953	42.0213	-24.5594	-41.9839	146.577	12258.2	
951	2.25332e-06	1460.33	71112.2	426673	9.14472	49.2511	0.0372204	-24.5964	42.0232	-24.5605	-41.9858	146.583	12264.8	
951.5	2.25277e-06	1460.33	71099.2	426595	9.14699	49.2533	0.0372225	-24.5975	42.025	-24.5616	-41.9876	146.59	12271.4	
952	2.25224e-06	1460.33	71086.1	426516	9.14927	49.2555	0.0372245	-24.5986	42.0269	-24.5627	-41.9895	146.596	12278.1	
952.5	2.25172e-06	1460.32	71072.9	426437	9.15154	49.2577	0.0372266	-24.5996	42.0288	-24.5638	-41.9913	146.603	12284.7	
953	2.25121e-06	1460.32	71059.6	426358	9.15381	49.2599	0.0372286	-24.6007	42.0306	-24.5648	-41.9932	146.609	12291.4	
953.5	2.2507e-06	1460.32	71046.3	426278	9.15608	49.2621	0.0372307	-24.6018	42.0325	-24.5659	-41.9951	146.616	12298	
954	2.25019e-06	1460.32	71032.8	426197	9.15835	49.2643	0.0372327	-24.6029	42.0343	-24.567	-41.9969	146.622	12304.7	
954.5	2.2497e-06	1460.31	71019.4	426116	9.16062	49.2665	0.0372348	-24.604	42.0362	-24.5681	-41.9988	146.629	12311.3	
955	2.24923e-06	1460.31	71006	426036	9.16289	49.2687	0.0372368	-24.6051	42.0381	-24.5692	-42.0006	146.635	12318	
955.5	2.24876e-06	1460.31	70992.6	425956	9.16516	49.2708	0.0372389	-24.6062	42.0399	-24.5703	-42.0025	146.642	12324.6	
956	2.24828e-06	1460.3	70979.3	425876	9.16743	49.273	0.037241	-24.6073	42.0418	-24.5714	-42.0044	146.648	12331.2	
956.5	2.24779e-06	1460.3	70966.1	425796	9.1697	49.2752	0.037243	-24.6084	42.0436	-24.5725	-42.0062	146.655	12337.9	
957	2.2473e-06	1460.3	70952.9	425717	9.17196	49.2774	0.0372451	-24.6095	42.0455	-24.5736	-42.0081	146.662	12344.5	
957.5	2.2468e-06	1460.29	70939.7	425638	9.17423	49.2796	0.0372471	-24.6106	42.0474	-24.5747	-42.0099	146.668	12351.2	
958	2.24627e-06	1460.29	70926.7	425560	9.17649	49.2818	0.0372492	-24.6117	42.0492	-24.5758	-42.0118	146.675	12357.8	
958.5	2.24569e-06	1460.29	70913.7	425482	9.17876	49.284	0.0372512	-24.6128	42.0511	-24.5769	-42.0137	146.681	12364.5	
959	2.24507e-06	1460.28	70900.7	425404	9.18102	49.2862	0.0372533	-24.6139	42.053	-24.5779	-42.0155	146.688	12371.1	
959.5	2.2444e-06	1460.28	70887.8	425327	9.18328	49.2884	0.0372554	-24.615	42.0548	-24.579	-42.0174	146.694	12377.8	
960	2.24371e-06	1460.28	70874.9	425249	9.18554	49.2906	0.0372574	-24.6161	42.0567	-24.5801	-42.0193	146.701	12384.4	
960.5	2.24299e-06	1460.27	70862.1	425172	9.18781	49.2928	0.0372595	-24.6172	42.0586	-24.5812	-42.0211	146.707	12391	
961	2.24226e-06	1460.27	70849.3	425096	9.19007	49.295	0.0372615	-24.6183	42.0604	-24.5823	-42.023	146.714	12397.7	
961.5	2.23829e-06	1460.27	70836.4	425019	9.19232	49.2972	0.0372636	-24.6194	42.0623	-24.5834	-42.0249	146.72	12404.3	
962	2.21743e-06	1460.26	70823.6	424942	9.19458	49.2994	0.0372657	-24.6204	42.0642	-24.5845	-42.0267	146.727	12411	
962.5	2.18772e-06	1460.26	70810.8	424865	9.19684	49.3016	0.0372677	-24.6215	42.066	-24.5856	-42.0286	146.733	12417.6	
963	2.19126e-06	1460.26	70797.9	424787	9.1991	49.3038	0.0372698	-24.6226	42.0679	-24.5867	-42.0305	146.74	12424.3	
963.5	2.18677e-06	1460.25	70784.9	424710	9.20136	49.306	0.0372718	-24.6237	42.0698	-24.5878	-42.0323	146.746	12430.9	
964	2.16912e-06	1460.25	70772	424632	9.20361	49.3082	0.0372739	-24.6248	42.0717	-24.5889	-42.0342	146.753	12437.6	
964.5	2.17128e-06	1460.25	70759	424554	9.20587	49.3104	0.037276	-24.6259	42.0735	-24.59	-42.0361	146.759	12444.2	
965	2.17168e-06	1460.24	70745.9	424476	9.20812	49.3126	0.037278	-24.627	42.0754	-24.5911	-42.0379	146.766	12450.9	
965.5	2.17187e-06	1460.24	70732.8	424397	9.21037	49.3148	0.0372801	-24.6281	42.0773	-24.5922	-42.0398	146.773	12457.5	
966	2.17197e-06	1460.24	70719.7	424318	9.21263	49.3171	0.0372821	-24.6292	42.0791	-24.5933	-42.0417	146.779	12464.2	
966.5	2.172e-06	1460.23	70706.6	424239	9.21488	49.3193	0.0372842	-24.6303	42.081	-24.5944	-42.0435	146.786	12470.8	
967	2.17197e-06	1460.23	70693.4	424161	9.21713	49.3215	0.0372863	-24.6314	42.0829	-24.5955	-42.0454	146.792	12477.4	
967.5	2.17192e-06	1460.23	70680.3	424082	9.21938	49.3237	0.0372883	-24.6325	42.0848	-24.5966	-42.0473	146.799	12484.1	
968	2.17183e-06	1460.22	70667.1	424002	9.22163	49.3259	0.0372904	-24.6336	42.0866	-24.5977	-42.0491	146.805	12490.7	
968.5	2.17173e-06	1460.22	70653.9	423923	9.22388	49.3281	0.0372925	-24.6347	42.0885	-24.5988	-42.051	146.812	12497.4	
969	2.17162e-06	1460.22	70640.7	423844	9.22613	49.3303	0.0372945	-24.6359	42.0904	-24.5999	-42.0529	146.818	12504	
969.5	2.1715e-06	1460.22	70627.6	423766	9.22837	49.3325	0.0372966	-24.637	42.0923	-24.601	-42.0548	146.825	12510.7	
970	2.17136e-06	1460.21	70614.5	423687	9.23062	49.3347	0.0372986	-24.6381	42.0941	-24.6021	-42.0566	146.832	12517.3	
970.5	2.17122e-06	1460.21	70601.3	423608	9.23287	49.3369	0.0373007	-24.6392	42.096	-24.6032	-42.0585	146.838	12524	
971	2.17108e-06	1460.21	70588.3	423530	9.23511	49.3392	0.0373028	-24.6403	42.0979	-24.6043	-42.0604	146.845	12530.6	
971.5	2.17092e-06	1460.2	70575.2	423451	9.23736	49.3414	0.0373048	-24.6414	42.0998	-24.6054	-42.0623	146.851	12537.3	
972	2.17075e-06	1460.2	70562.2	423373	9.2396	49.3436	0.0373069	-24.6425	42.1017	-24.6065	-42.0641	146.858	12543.9	
972.5	2.17058e-06	1460.2	70549.2	423295	9.24184	49.3458	0.037309	-24.6436	42.1035	-24.6076	-42.066	146.864	12550.6	
973	2.1704e-06	1460.19	70536.2	423217	9.24409	49.348	0.037311	-24.6447	42.1054	-24.6087	-42.0679	146.871	12557.2	
973.5	2.17021e-06	1460.19	70523.3	423140	9.24633	49.3502	0.0373131	-24.6458	42.1073	-24.6098	-42.0698	146.877	12563.9	
974	2.17002e-06	1460.19	70510.4	423062	9.24857	49.3524	0.0373152	-24.6469	42.1092	-24.6109	-42.0716	146.884	12570.5	
974.5	2.16982e-06	1460.18	70497.6	422985	9.25081	49.3547	0.0373172	-24.648	42.1111	-24.612	-42.0735	146.891	12577.2	
975	2.16962e-06	1460.18	70484.7	422908	9.25305	49.3569	0.0373193	-24.6491	42.1129	-24.6131	-42.0754	146.897	12583.8	
975.5	2.16942e-06	1460.18	70472	422832	9.25529	49.3591	0.0373214	-24.6502	42.1148	-24.6142	-42.0773	146.904	12590.5	
976	2.16922e-06	1460.17	70459.2	422755	9.25752	49.3613	0.0373234	-24.6513	42.1167	-24.6153	-42.0792	146.91	12597.1	
976.5	2.16902e-06	1460.17	70446.6	422679	9.25976	49.3635	0.0373255	-24.6524	42.1186	-24.6164	-42.081	146.917	12603.8	
977	2.16881e-06	1460.17	70433.9	422603	9.262	49.3658	0.0373276	-24.6535	42.1205	-24.6175	-42.0829	146.924	12610.4	
977.5	2.16861e-06	1460.16	70421.3	422528	9.26423	49.368	0.0373296	-24.6546	42.1224	-24.6186	-42.0848	146.93	12617.1	
978	2.16842e-06	1460.16	70408.7	422452	9.26647	49.3702	0.0373317	-24.6557	42.1242	-24.6197	-42.0867	146.937	12623.7	
978.5	2.16822e-06	1460.16	70396.2	422377	9.2687	49.3724	0.0373338	-24.6568	42.1261	-24.6208	-42.0886	146.943	12630.4	
979	2.16803e-06	1460.15	70383.7	422302	9.27094	49.3746	0.0373358	-24.658	42.128	-24.6219	-42.0905	146.95	12637	
979.5	2.16784e-06	1460.15	70371.2	422227	9.27317	49.3769	0.0373379	-24.6591	42.1299	-24.623	-42.0923	146.957	12643.7	
980	2.16765e-06	1460.15	70358.8	422153	9.2754	49.3791	0.03734	-24.6602	42.1318	-24.6241	-42.0942	146.963	12650.3	
980.5	2.16747e-06	1460.15	70346.4	422078	9.27763	49.3813	0.037342	-24.6613	42.1337	-24.6253	-42.0961	146.97	12657	
981	2.16729e-06	1460.14	70334	422004	9.27986	49.3835	0.0373441	-24.6624	42.1356	-24.6264	-42.098	146.976	12663.6	
981.5	2.16712e-06	1460.14	70321.6	421930	9.28209	49.3858	0.0373462	-24.6635	42.1374	-24.6275	-42.0999	146.983	12670.3	
982	2.16695e-06	1460.14	70309.3	421856	9.28432	49.388	0.0373483	-24.6646	42.1393	-24.6286	-42.1018	146.989	12676.9	
982.5	2.16679e-06	1460.13	70296.9	421781	9.28655	49.3902	0.0373503	-24.6657	42.1412	-24.6297	-42.1036	146.996	12683.6	
983	2.16664e-06	1460.13	70284.6	421707	9.28878	49.3924	0.0373524	-24.6668	42.1431	-24.6308	-42.1055	147.003	12690.2	
983.5	2.1665e-06	1460.13	70272.2	421633	9.291	49.3947	0.0373545	-24.6679	42.145	-24.6319	-42.1074	147.009	12696.9	
984	2.16637e-06	1460.12	70259.9	421559	9.29323	49.3969	0.0373565	-24.6691	42.1469	-24.633	-42.1093	147.016	12703.6	
984.5	2.16624e-06	1460.12	70247.5	421485	9.29546	49.3991	0.0373586	-24.6702	42.1488	-24.6341	-42.1112	147.023	12710.2	
985	2.1661e-06	1460.12	70235.1	421411	9.29768	49.4014	0.0373607	-24.6713	42.1507	-24.6352	-42.1131	147.029	12716.9	
985.5	2.16595e-06	1460.11	70222.6	421336	9.2999	49.4036	0.0373628	-24.6724	42.1526	-24.6363	-42.115	147.036	12723.5	
986	2.16578e-06	1460.11	70210	421260	9.30213	49.4058	0.0373648	-24.6735	42.1545	-24.6374	-42.1169	147.042	12730.2	
986.5	2.16557e-06	1460.11	70197.3	421184	9.30435	49.408	0.0373669	-24.6746	42.1563	-24.6386	-42.1187	147.049	12736.8	
987	2.16531e-06	1460.1	70184.4	421107	9.30657	49.4103	0.037369	-24.6757	42.1582	-24.6397	-42.1206	147.056	12743.5	
987.5	2.16498e-06	1460.1	70171.3	421028	9.30879	49.4125	0.037371	-24.6768	42.1601	-24.6408	-42.1225	147.062	12750.1	
988	2.16457e-06	1460.1	70157.8	420947	9.31101	49.4147	0.0373731	-24.678	42.162	-24.6419	-42.1244	147.069	12756.8	
988.5	2.16173e-06	1460.09	70144	420864	9.31323	49.417	0.0373752	-24.6791	42.1639	-24.643	-42.1263	147.075	12763.4	
989	2.15038e-06	1460.09	70129.8	420779	9.31545	49.4192	0.0373773	-24.6802	42.1658	-24.6441	-42.1282	147.082	12770.1	
989.5	2.13818e-06	1460.09	70115.6	420694	9.31767	49.4214	0.0373793	-24.6813	42.1677	-24.6452	-42.1301	147.089	12776.7	
990	2.11752e-06	1460.09	70101.5	420609	9.31989	49.4237	0.0373814	-24.6824	42.1696	-24.6463	-42.132	147.095	12783.4	
990.5	2.09212e-06	1460.08	70087.5	420525	9.3221	49.4259	0.0373835	-24.6835	42.1715	-24.6474	-42.1339	147.102	12790.1	
991	2.08671e-06	1460.08	70073.6	420441	9.32432	49.4281	0.0373856	-24.6846	42.1734	-24.6486	-42.1358	147.109	12796.7	
991.5	2.08633e-06	1460.08	70059.7	420358	9.32653	49.4304	0.0373876	-24.6858	42.1753	-24.6497	-42.1377	147.115	12803.4	
992	2.0789e-06	1460.07	70046	420276	9.32875	49.4326	0.0373897	-24.6869	42.1772	-24.6508	-42.1396	147.122	12810	
992.5	2.08053e-06	1460.07	70032.4	420194	9.33096	49.4349	0.0373918	-24.688	42.1791	-24.6519	-42.1415	147.129	12816.7	
993	2.08125e-06	1460.07	70018.9	420113	9.33318	49.4371	0.0373939	-24.6891	42.181	-24.653	-42.1434	147.135	12823.3	
993.5	2.08185e-06	1460.06	70005.5	420033	9.33539	49.4393	0.0373959	-24.6902	42.1829	-24.6541	-42.1452	147.142	12830	
994	2.08237e-06	1460.06	69992.2	419953	9.3376	49.4416	0.037398	-24.6913	42.1848	-24.6552	-42.1471	147.148	12836.6	
994.5	2.08284e-06	1460.06	69979	419874	9.33981	49.4438	0.0374001	-24.6924	42.1867	-24.6564	-42.149	147.155	12843.3	
995	2.08326e-06	1460.05	69965.9	419796	9.34202	49.4461	0.0374022	-24.6936	42.1886	-24.6575	-42.1509	147.162	12850	
995.5	2.08365e-06	1460.05	69953	419718	9.34423	49.4483	0.0374042	-24.6947	42.1905	-24.6586	-42.1528	147.168	12856.6	
996	2.084e-06	1460.05	69940.1	419640	9.34644	49.4505	0.0374063	-24.6958	42.1924	-24.6597	-42.1547	147.175	12863.3	
996.5	2.08433e-06	1460.05	69927.2	419563	9.34865	49.4528	0.0374084	-24.6969	42.1943	-24.6608	-42.1566	147.182	12869.9	
997	2.08464e-06	1460.04	69914.5	419487	9.35086	49.455	0.0374105	-24.698	42.1962	-24.6619	-42.1585	147.188	12876.6	
997.5	2.08494e-06	1460.04	69901.8	419411	9.35306	49.4573	0.0374125	-24.6992	42.1981	-24.663	-42.1604	147.195	12883.2	
998	2.08522e-06	1460.04	69889.2	419335	9.35527	49.4595	0.0374146	-24.7003	42.2	-24.6642	-42.1623	147.202	12889.9	
998.5	2.08549e-06	1460.03	69876.6	419260	9.35747	49.4618	0.0374167	-24.7014	42.2019	-24.6653	-42.1642	147.208	12896.6	
999	2.08575e-06	1460.03	69864.1	419185	9.35968	49.464	0.0374188	-24.7025	42.2038	-24.6664	-42.1661	147.215	12903.2	
999.5	2.086e-06	1460.03	69851.7	419110	9.36188	49.4662	0.0374208	-24.7036	42.2057	-24.6675	-42.168	147.222	12909.9	
1000	2.08624e-06	1460.02	69839.3	419036	9.36408	49.4685	0.0374229	-24.7048	42.2076	-24.6686	-42.1699	147.228	12916.5	
1000.5	2.08647e-06	1460.02	69826.9	418961	9.36629	49.4707	0.037425	-24.7059	42.2095	-24.6697	-42.1718	147.235	12923.2	
1001	2.08668e-06	1460.02	69814.6	418887	9.36849	49.473	0.0374271	-24.707	42.2114	-24.6709	-42.1737	147.242	12929.8	
1001.5	2.0869e-06	1460.02	69802.3	418814	9.37069	49.4752	0.0374292	-24.7081	42.2133	-24.672	-42.1756	147.248	12936.5	
1002	2.0871e-06	1460.01	69790	418740	9.37289	49.4775	0.0374312	-24.7092	42.2152	-24.6731	-42.1775	147.255	12943.2	
1002.5	2.08729e-06	1460.01	69777.8	418667	9.37509	49.4797	0.0374333	-24.7104	42.2171	-24.6742	-42.1795	147.262	12949.8	
1003	2.08747e-06	1460.01	69765.5	418593	9.37729	49.482	0.0374354	-24.7115	42.219	-24.6753	-42.1814	147.268	12956.5	
1003.5	2.08765e-06	1460	69753.3	418520	9.37949	49.4842	0.0374375	-24.7126	42.221	-24.6765	-42.1833	147.275	12963.1	
1004	2.08781e-06	1460	69741.2	418447	9.38168	49.4865	0.0374396	-24.7137	42.2229	-24.6776	-42.1852	147.282	12969.8	
1004.5	2.08796e-06	1460	69729	418374	9.38388	49.4887	0.0374416	-24.7148	42.2248	-24.6787	-42.1871	147.288	12976.5	
1005	2.08811e-06	1459.99	69716.9	418301	9.38608	49.491	0.0374437	-24.716	42.2267	-24.6798	-42.189	147.295	12983.1	
1005.5	2.08824e-06	1459.99	69704.8	418229	9.38827	49.4932	0.0374458	-24.7171	42.2286	-24.6809	-42.1909	147.302	12989.8	
1006	2.08836e-06	1459.99	69692.7	418156	9.39047	49.4955	0.0374479	-24.7182	42.2305	-24.6821	-42.1928	147.308	12996.4	
1006.5	2.08848e-06	1459.98	69680.6	418083	9.39266	49.4977	0.03745	-24.7193	42.2324	-24.6832	-42.1947	147.315	13003.1	
1007	2.08858e-06	1459.98	69668.5	418011	9.39485	49.5	0.037452	-24.7205	42.2343	-24.6843	-42.1966	147.322	13009.8	
1007.5	2.08866e-06	1459.98	69656.5	417939	9.39704	49.5022	0.0374541	-24.7216	42.2362	-24.6854	-42.1985	147.328	13016.4	
1008	2.08874e-06	1459.98	69644.4	417866	9.39924	49.5045	0.0374562	-24.7227	42.2381	-24.6865	-42.2004	147.335	13023.1	
1008.5	2.08881e-06	1459.97	69632.4	417794	9.40143	49.5068	0.0374583	-24.7238	42.2401	-24.6877	-42.2023	147.342	13029.7	
1009	2.08886e-06	1459.97	69620.4	417722	9.40362	49.509	0.0374604	-24.725	42.242	-24.6888	-42.2042	147.348	13036.4	
1009.5	2.0889e-06	1459.97	69608.3	417650	9.40581	49.5113	0.0374625	-24.7261	42.2439	-24.6899	-42.2061	147.355	13043.1	
1010	2.08893e-06	1459.96	69596.3	417578	9.408	49.5135	0.0374645	-24.7272	42.2458	-24.691	-42.2081	147.362	13049.7	
1010.5	2.08894e-06	1459.96	69584.4	417506	9.41018	49.5158	0.0374666	-24.7283	42.2477	-24.6922	-42.21	147.369	13056.4	
1011	2.08894e-06	1459.96	69572.4	417434	9.41237	49.518	0.0374687	-24.7295	42.2496	-24.6933	-42.2119	147.375	13063	
1011.5	2.08893e-06	1459.95	69560.4	417362	9.41456	49.5203	0.0374708	-24.7306	42.2515	-24.6944	-42.2138	147.382	13069.7	
1012	2.0889e-06	1459.95	69548.4	417291	9.41674	49.5226	0.0374729	-24.7317	42.2535	-24.6955	-42.2157	147.389	13076.4	
1012.5	2.08885e-06	1459.95	69536.5	417219	9.41893	49.5248	0.037475	-24.7328	42.2554	-24.6966	-42.2176	147.395	13083	
1013	2.08879e-06	1459.95	69524.5	417147	9.42111	49.5271	0.037477	-24.734	42.2573	-24.6978	-42.2195	147.402	13089.7	
1013.5	2.08871e-06	1459.94	69512.6	417076	9.4233	49.5293	0.0374791	-24.7351	42.2592	-24.6989	-42.2214	147.409	13096.3	
1014	2.08863e-06	1459.94	69500.6	417004	9.42548	49.5316	0.0374812	-24.7362	42.2611	-24.7	-42.2234	147.415	13103	
1014.5	2.08854e-06	1459.94	69488.7	416932	9.42766	49.5339	0.0374833	-24.7373	42.263	-24.7011	-42.2253	147.422	13109.7	
1015	2.08843e-06	1459.93	69476.8	416861	9.42985	49.5361	0.0374854	-24.7385	42.265	-24.7023	-42.2272	147.429	13116.3	
1015.5	2.08831e-06	1459.93	69464.9	416789	9.43203	49.5384	0.0374875	-24.7396	42.2669	-24.7034	-42.2291	147.436	13123	
1016	2.08816e-06	1459.93	69452.9	416718	9.43421	49.5406	0.0374896	-24.7407	42.2688	-24.7045	-42.231	147.442	13129.7	
1016.5	2.088e-06	1459.92	69441	416646	9.43639	49.5429	0.0374916	-24.7419	42.2707	-24.7056	-42.2329	147.449	13136.3	
1017	2.08781e-06	1459.92	69429.1	416575	9.43857	49.5452	0.0374937	-24.743	42.2726	-24.7068	-42.2348	147.456	13143	
1017.5	2.08759e-06	1459.92	69417.2	416503	9.44075	49.5474	0.0374958	-24.7441	42.2745	-24.7079	-42.2368	147.462	13149.6	
1018	2.08735e-06	1459.91	69405.3	416432	9.44292	49.5497	0.0374979	-24.7452	42.2765	-24.709	-42.2387	147.469	13156.3	
1018.5	2.08708e-06	1459.91	69393.4	416360	9.4451	49.552	0.0375	-24.7464	42.2784	-24.7102	-42.2406	147.476	13163	
1019	2.08678e-06	1459.91	69381.5	416289	9.44728	49.5542	0.0375021	-24.7475	42.2803	-24.7113	-42.2425	147.483	13169.6	
1019.5	2.0864e-06	1459.91	69369.6	416217	9.44945	49.5565	0.0375042	-24.7486	42.2822	-24.7124	-42.2444	147.489	13176.3	
1020	2.08546e-06	1459.9	69357.7	416146	9.45163	49.5588	0.0375063	-24.7498	42.2841	-24.7135	-42.2464	147.496	13183	
1020.5	2.08091e-06	1459.9	69345.8	416075	9.4538	49.561	0.0375083	-24.7509	42.2861	-24.7147	-42.2483	147.503	13189.6	
1021	2.06394e-06	1459.9	69333.9	416003	9.45598	49.5633	0.0375104	-24.752	42.288	-24.7158	-42.2502	147.509	13196.3	
1021.5	2.03141e-06	1459.89	69322	415932	9.45815	49.5656	0.0375125	-24.7532	42.2899	-24.7169	-42.2521	147.516	13203	
1022	2.01414e-06	1459.89	69310.1	415861	9.46032	49.5678	0.0375146	-24.7543	42.2918	-24.718	-42.254	147.523	13209.6	
1022.5	2.00708e-06	1459.89	69298.2	415789	9.46249	49.5701	0.0375167	-24.7554	42.2938	-24.7192	-42.256	147.53	13216.3	
1023	1.98807e-06	1459.88	69286.3	415718	9.46466	49.5724	0.0375188	-24.7566	42.2957	-24.7203	-42.2579	147.536	13222.9	
1023.5	1.9693e-06	1459.88	69274.4	415646	9.46683	49.5746	0.0375209	-24.7577	42.2976	-24.7214	-42.2598	147.543	13229.6	
1024	1.9647e-06	1459.88	69262.5	415575	9.469	49.5769	0.037523	-24.7588	42.2995	-24.7226	-42.2617	147.55	13236.3	
1024.5	1.95108e-06	1459.88	69250.6	415504	9.47117	49.5792	0.037525	-24.7599	42.3015	-24.7237	-42.2636	147.557	13242.9	
1025	1.95188e-06	1459.87	69238.8	415433	9.47334	49.5815	0.0375271	-24.7611	42.3034	-24.7248	-42.2656	147.563	13249.6	
1025.5	1.94377e-06	1459.87	69226.9	415361	9.47551	49.5837	0.0375292	-24.7622	42.3053	-24.726	-42.2675	147.57	13256.3	
1026	1.94045e-06	1459.87	69215	415290	9.47767	49.586	0.0375313	-24.7633	42.3072	-24.7271	-42.2694	147.577	13262.9	
1026.5	1.93721e-06	1459.86	69203.1	415219	9.47984	49.5883	0.0375334	-24.7645	42.3092	-24.7282	-42.2713	147.583	13269.6	
1027	1.9357e-06	1459.86	69191.3	415148	9.482	49.5906	0.0375355	-24.7656	42.3111	-24.7294	-42.2733	147.59	13276.3	
1027.5	1.93416e-06	1459.86	69179.4	415077	9.48417	49.5928	0.0375376	-24.7668	42.313	-24.7305	-42.2752	147.597	13282.9	
1028	1.93215e-06	1459.86	69167.6	415005	9.48633	49.5951	0.0375397	-24.7679	42.3149	-24.7316	-42.2771	147.604	13289.6	
1028.5	1.92958e-06	1459.85	69155.7	414934	9.4885	49.5974	0.0375418	-24.769	42.3169	-24.7327	-42.279	147.61	13296.3	
1029	1.92387e-06	1459.85	69143.9	414863	9.49066	49.5997	0.0375438	-24.7702	42.3188	-24.7339	-42.281	147.617	13302.9	
1029.5	1.92528e-06	1459.85	69132.1	414792	9.49282	49.6019	0.0375459	-24.7713	42.3207	-24.735	-42.2829	147.624	13309.6	
1030	1.92317e-06	1459.85	69120.2	414721	9.49498	49.6042	0.037548	-24.7724	42.3227	-24.7361	-42.2848	147.631	13316.3	
1030.5	1.91902e-06	1459.84	69108.4	414651	9.49714	49.6065	0.0375501	-24.7736	42.3246	-24.7373	-42.2867	147.637	13322.9	
